[2024-10-13T18:47:19.914-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T18:47:19.930-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:47:04.256111+00:00 [queued]>
[2024-10-13T18:47:19.937-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:47:04.256111+00:00 [queued]>
[2024-10-13T18:47:19.937-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T18:47:19.953-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 22:47:04.256111+00:00
[2024-10-13T18:47:19.962-0400] {standard_task_runner.py:72} INFO - Started process 2351 to run task
[2024-10-13T18:47:19.969-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T18:47:19.981-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T22:47:04.256111+00:00', '--job-id', '216', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmpbcnlaog7']
[2024-10-13T18:47:19.982-0400] {standard_task_runner.py:105} INFO - Job 216: Subtask extract_task
[2024-10-13T18:47:20.055-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:47:04.256111+00:00 [running]> on host karendembp.home
[2024-10-13T18:47:20.346-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T22:47:04.256111+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T22:47:04.256111+00:00'
[2024-10-13T18:47:20.348-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T18:47:20.349-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T18:47:20.350-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 22:47:19.931090+00:00
[2024-10-13T18:47:20.351-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T18:47:20.351-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T18:47:21.074-0400] {logging_mixin.py:190} INFO - 287 1728858116
[2024-10-13T18:47:21.075-0400] {logging_mixin.py:190} INFO - 288 1728859556
[2024-10-13T18:47:21.076-0400] {logging_mixin.py:190} INFO - 289 1728859133
[2024-10-13T18:47:21.077-0400] {logging_mixin.py:190} INFO - 290 1728858459
[2024-10-13T18:47:21.078-0400] {logging_mixin.py:190} INFO - 291 1728859150
[2024-10-13T18:47:21.078-0400] {logging_mixin.py:190} INFO - 292 1728858886
[2024-10-13T18:47:21.079-0400] {logging_mixin.py:190} INFO - 293 1728858404
[2024-10-13T18:47:21.080-0400] {logging_mixin.py:190} INFO - 294 1728859546
[2024-10-13T18:47:21.081-0400] {logging_mixin.py:190} INFO - 297 1728859622
[2024-10-13T18:47:21.082-0400] {logging_mixin.py:190} INFO - 301 1728858860
[2024-10-13T18:47:21.082-0400] {logging_mixin.py:190} INFO - 302 1728851739
[2024-10-13T18:47:21.083-0400] {logging_mixin.py:190} INFO - 303 1728857064
[2024-10-13T18:47:21.084-0400] {logging_mixin.py:190} INFO - 304 1728857477
[2024-10-13T18:47:21.084-0400] {logging_mixin.py:190} INFO - 305 1728858941
[2024-10-13T18:47:21.085-0400] {logging_mixin.py:190} INFO - 306 1728859606
[2024-10-13T18:47:21.086-0400] {logging_mixin.py:190} INFO - 307 1728858999
[2024-10-13T18:47:21.087-0400] {logging_mixin.py:190} INFO - 308 1728857105
[2024-10-13T18:47:21.088-0400] {logging_mixin.py:190} INFO - 309 1728859313
[2024-10-13T18:47:21.089-0400] {logging_mixin.py:190} INFO - 311 1728857896
[2024-10-13T18:47:21.089-0400] {logging_mixin.py:190} INFO - 312 1728858019
[2024-10-13T18:47:21.090-0400] {logging_mixin.py:190} INFO - 313 1728859245
[2024-10-13T18:47:21.091-0400] {logging_mixin.py:190} INFO - 314 1728859626
[2024-10-13T18:47:21.091-0400] {logging_mixin.py:190} INFO - 315 1728858660
[2024-10-13T18:47:21.092-0400] {logging_mixin.py:190} INFO - 316 1728859552
[2024-10-13T18:47:21.093-0400] {logging_mixin.py:190} INFO - 317 1728859235
[2024-10-13T18:47:21.094-0400] {logging_mixin.py:190} INFO - 318 1728859112
[2024-10-13T18:47:21.095-0400] {logging_mixin.py:190} INFO - 319 1728859449
[2024-10-13T18:47:21.096-0400] {logging_mixin.py:190} INFO - 320 1728859254
[2024-10-13T18:47:21.096-0400] {logging_mixin.py:190} INFO - 321 1728858222
[2024-10-13T18:47:21.097-0400] {logging_mixin.py:190} INFO - 322 1728859039
[2024-10-13T18:47:21.098-0400] {logging_mixin.py:190} INFO - 323 1728858720
[2024-10-13T18:47:21.099-0400] {logging_mixin.py:190} INFO - 324 1728859462
[2024-10-13T18:47:21.100-0400] {logging_mixin.py:190} INFO - 325 1728859625
[2024-10-13T18:47:21.100-0400] {logging_mixin.py:190} INFO - 327 1728859430
[2024-10-13T18:47:21.101-0400] {logging_mixin.py:190} INFO - 328 1728858034
[2024-10-13T18:47:21.102-0400] {logging_mixin.py:190} INFO - 329 1728858973
[2024-10-13T18:47:21.103-0400] {logging_mixin.py:190} INFO - 330 1728859633
[2024-10-13T18:47:21.104-0400] {logging_mixin.py:190} INFO - 331 1728859374
[2024-10-13T18:47:21.104-0400] {logging_mixin.py:190} INFO - 332 1728859130
[2024-10-13T18:47:21.105-0400] {logging_mixin.py:190} INFO - 333 1728859352
[2024-10-13T18:47:21.105-0400] {logging_mixin.py:190} INFO - 334 1728859576
[2024-10-13T18:47:21.106-0400] {logging_mixin.py:190} INFO - 335 1728859624
[2024-10-13T18:47:21.107-0400] {logging_mixin.py:190} INFO - 336 1728859614
[2024-10-13T18:47:21.107-0400] {logging_mixin.py:190} INFO - 337 1728858982
[2024-10-13T18:47:21.108-0400] {logging_mixin.py:190} INFO - 338 1728858793
[2024-10-13T18:47:21.108-0400] {logging_mixin.py:190} INFO - 339 1728859635
[2024-10-13T18:47:21.109-0400] {logging_mixin.py:190} INFO - 340 1728857418
[2024-10-13T18:47:21.110-0400] {logging_mixin.py:190} INFO - 341 1728859478
[2024-10-13T18:47:21.110-0400] {logging_mixin.py:190} INFO - 342 1728859433
[2024-10-13T18:47:21.111-0400] {logging_mixin.py:190} INFO - 343 1728858758
[2024-10-13T18:47:21.111-0400] {logging_mixin.py:190} INFO - 344 1728859387
[2024-10-13T18:47:21.112-0400] {logging_mixin.py:190} INFO - 345 1728859355
[2024-10-13T18:47:21.112-0400] {logging_mixin.py:190} INFO - 346 1728859328
[2024-10-13T18:47:21.113-0400] {logging_mixin.py:190} INFO - 347 1728859616
[2024-10-13T18:47:21.114-0400] {logging_mixin.py:190} INFO - 348 1728858371
[2024-10-13T18:47:21.114-0400] {logging_mixin.py:190} INFO - 349 1728858944
[2024-10-13T18:47:21.115-0400] {logging_mixin.py:190} INFO - 350 1728859616
[2024-10-13T18:47:21.115-0400] {logging_mixin.py:190} INFO - 351 1728857910
[2024-10-13T18:47:21.116-0400] {logging_mixin.py:190} INFO - 355 1728858949
[2024-10-13T18:47:21.117-0400] {logging_mixin.py:190} INFO - 356 1728857711
[2024-10-13T18:47:21.117-0400] {logging_mixin.py:190} INFO - 357 1728665345
[2024-10-13T18:47:21.118-0400] {logging_mixin.py:190} INFO - 358 1728859388
[2024-10-13T18:47:21.119-0400] {logging_mixin.py:190} INFO - 359 1728859561
[2024-10-13T18:47:21.120-0400] {logging_mixin.py:190} INFO - 360 1728859186
[2024-10-13T18:47:21.120-0400] {logging_mixin.py:190} INFO - 361 1728859610
[2024-10-13T18:47:21.121-0400] {logging_mixin.py:190} INFO - 362 1728859541
[2024-10-13T18:47:21.121-0400] {logging_mixin.py:190} INFO - 363 1728859632
[2024-10-13T18:47:21.122-0400] {logging_mixin.py:190} INFO - 364 1728859489
[2024-10-13T18:47:21.123-0400] {logging_mixin.py:190} INFO - 365 1728859254
[2024-10-13T18:47:21.123-0400] {logging_mixin.py:190} INFO - 366 1728859536
[2024-10-13T18:47:21.124-0400] {logging_mixin.py:190} INFO - 367 1728859083
[2024-10-13T18:47:21.124-0400] {logging_mixin.py:190} INFO - 368 1728858962
[2024-10-13T18:47:21.125-0400] {logging_mixin.py:190} INFO - 370 1728859256
[2024-10-13T18:47:21.127-0400] {logging_mixin.py:190} INFO - 371 1728859587
[2024-10-13T18:47:21.127-0400] {logging_mixin.py:190} INFO - 372 1728859276
[2024-10-13T18:47:21.128-0400] {logging_mixin.py:190} INFO - 373 1728858538
[2024-10-13T18:47:21.129-0400] {logging_mixin.py:190} INFO - 374 1728859133
[2024-10-13T18:47:21.129-0400] {logging_mixin.py:190} INFO - 375 1728856302
[2024-10-13T18:47:21.130-0400] {logging_mixin.py:190} INFO - 376 1728859470
[2024-10-13T18:47:21.130-0400] {logging_mixin.py:190} INFO - 377 1728859441
[2024-10-13T18:47:21.131-0400] {logging_mixin.py:190} INFO - 378 1728859432
[2024-10-13T18:47:21.132-0400] {logging_mixin.py:190} INFO - 379 1728857961
[2024-10-13T18:47:21.132-0400] {logging_mixin.py:190} INFO - 380 1728859130
[2024-10-13T18:47:21.133-0400] {logging_mixin.py:190} INFO - 381 1728859279
[2024-10-13T18:47:21.133-0400] {logging_mixin.py:190} INFO - 383 1728859085
[2024-10-13T18:47:21.134-0400] {logging_mixin.py:190} INFO - 384 1728858975
[2024-10-13T18:47:21.135-0400] {logging_mixin.py:190} INFO - 385 1728859614
[2024-10-13T18:47:21.135-0400] {logging_mixin.py:190} INFO - 387 1728859365
[2024-10-13T18:47:21.136-0400] {logging_mixin.py:190} INFO - 388 1728859352
[2024-10-13T18:47:21.136-0400] {logging_mixin.py:190} INFO - 389 1728859265
[2024-10-13T18:47:21.137-0400] {logging_mixin.py:190} INFO - 390 1728859555
[2024-10-13T18:47:21.138-0400] {logging_mixin.py:190} INFO - 391 1728859128
[2024-10-13T18:47:21.139-0400] {logging_mixin.py:190} INFO - 392 1728856451
[2024-10-13T18:47:21.139-0400] {logging_mixin.py:190} INFO - 393 1728858418
[2024-10-13T18:47:21.140-0400] {logging_mixin.py:190} INFO - 394 1728859089
[2024-10-13T18:47:21.141-0400] {logging_mixin.py:190} INFO - 396 1728859447
[2024-10-13T18:47:21.142-0400] {logging_mixin.py:190} INFO - 397 1728858262
[2024-10-13T18:47:21.142-0400] {logging_mixin.py:190} INFO - 399 1728859526
[2024-10-13T18:47:21.143-0400] {logging_mixin.py:190} INFO - 400 1728859479
[2024-10-13T18:47:21.144-0400] {logging_mixin.py:190} INFO - 401 1728859052
[2024-10-13T18:47:21.145-0400] {logging_mixin.py:190} INFO - 403 1728859120
[2024-10-13T18:47:21.146-0400] {logging_mixin.py:190} INFO - 404 1728859401
[2024-10-13T18:47:21.146-0400] {logging_mixin.py:190} INFO - 406 1728859496
[2024-10-13T18:47:21.147-0400] {logging_mixin.py:190} INFO - 407 1728859193
[2024-10-13T18:47:21.147-0400] {logging_mixin.py:190} INFO - 408 1728859602
[2024-10-13T18:47:21.148-0400] {logging_mixin.py:190} INFO - 409 1728858048
[2024-10-13T18:47:21.149-0400] {logging_mixin.py:190} INFO - 413 1728859451
[2024-10-13T18:47:21.150-0400] {logging_mixin.py:190} INFO - 414 1728858977
[2024-10-13T18:47:21.151-0400] {logging_mixin.py:190} INFO - 417 1728858458
[2024-10-13T18:47:21.152-0400] {logging_mixin.py:190} INFO - 418 1728857000
[2024-10-13T18:47:21.153-0400] {logging_mixin.py:190} INFO - 419 1728858539
[2024-10-13T18:47:21.154-0400] {logging_mixin.py:190} INFO - 421 1728858455
[2024-10-13T18:47:21.154-0400] {logging_mixin.py:190} INFO - 422 1728859286
[2024-10-13T18:47:21.155-0400] {logging_mixin.py:190} INFO - 423 1728855897
[2024-10-13T18:47:21.156-0400] {logging_mixin.py:190} INFO - 424 1728858305
[2024-10-13T18:47:21.156-0400] {logging_mixin.py:190} INFO - 425 1728857879
[2024-10-13T18:47:21.157-0400] {logging_mixin.py:190} INFO - 426 1728859551
[2024-10-13T18:47:21.157-0400] {logging_mixin.py:190} INFO - 427 1728859277
[2024-10-13T18:47:21.158-0400] {logging_mixin.py:190} INFO - 428 1728859151
[2024-10-13T18:47:21.159-0400] {logging_mixin.py:190} INFO - 429 1728858776
[2024-10-13T18:47:21.159-0400] {logging_mixin.py:190} INFO - 430 1728858552
[2024-10-13T18:47:21.160-0400] {logging_mixin.py:190} INFO - 431 1728859274
[2024-10-13T18:47:21.160-0400] {logging_mixin.py:190} INFO - 432 1728859504
[2024-10-13T18:47:21.161-0400] {logging_mixin.py:190} INFO - 433 1728859512
[2024-10-13T18:47:21.162-0400] {logging_mixin.py:190} INFO - 437 1728859634
[2024-10-13T18:47:21.163-0400] {logging_mixin.py:190} INFO - 438 1728859243
[2024-10-13T18:47:21.164-0400] {logging_mixin.py:190} INFO - 439 1728859026
[2024-10-13T18:47:21.165-0400] {logging_mixin.py:190} INFO - 440 1728859506
[2024-10-13T18:47:21.165-0400] {logging_mixin.py:190} INFO - 441 1728856193
[2024-10-13T18:47:21.166-0400] {logging_mixin.py:190} INFO - 442 1728859246
[2024-10-13T18:47:21.167-0400] {logging_mixin.py:190} INFO - 443 1728853989
[2024-10-13T18:47:21.168-0400] {logging_mixin.py:190} INFO - 444 1728840483
[2024-10-13T18:47:21.169-0400] {logging_mixin.py:190} INFO - 445 1728853218
[2024-10-13T18:47:21.169-0400] {logging_mixin.py:190} INFO - 446 1728856170
[2024-10-13T18:47:21.170-0400] {logging_mixin.py:190} INFO - 447 1728859022
[2024-10-13T18:47:21.171-0400] {logging_mixin.py:190} INFO - 448 1728854859
[2024-10-13T18:47:21.172-0400] {logging_mixin.py:190} INFO - 452 1728858943
[2024-10-13T18:47:21.173-0400] {logging_mixin.py:190} INFO - 453 1728859606
[2024-10-13T18:47:21.173-0400] {logging_mixin.py:190} INFO - 454 1728859106
[2024-10-13T18:47:21.174-0400] {logging_mixin.py:190} INFO - 455 1728859565
[2024-10-13T18:47:21.174-0400] {logging_mixin.py:190} INFO - 456 1728857558
[2024-10-13T18:47:21.175-0400] {logging_mixin.py:190} INFO - 457 1728859619
[2024-10-13T18:47:21.176-0400] {logging_mixin.py:190} INFO - 458 1728859074
[2024-10-13T18:47:21.176-0400] {logging_mixin.py:190} INFO - 459 1728858557
[2024-10-13T18:47:21.177-0400] {logging_mixin.py:190} INFO - 460 1728859472
[2024-10-13T18:47:21.177-0400] {logging_mixin.py:190} INFO - 461 1728856988
[2024-10-13T18:47:21.178-0400] {logging_mixin.py:190} INFO - 462 1728661129
[2024-10-13T18:47:21.179-0400] {logging_mixin.py:190} INFO - 463 1728859111
[2024-10-13T18:47:21.179-0400] {logging_mixin.py:190} INFO - 464 1728858925
[2024-10-13T18:47:21.180-0400] {logging_mixin.py:190} INFO - 465 1728858797
[2024-10-13T18:47:21.180-0400] {logging_mixin.py:190} INFO - 466 1728858091
[2024-10-13T18:47:21.181-0400] {logging_mixin.py:190} INFO - 467 1728858696
[2024-10-13T18:47:21.182-0400] {logging_mixin.py:190} INFO - 468 1728850964
[2024-10-13T18:47:21.182-0400] {logging_mixin.py:190} INFO - 469 1728857247
[2024-10-13T18:47:21.183-0400] {logging_mixin.py:190} INFO - 470 1728857722
[2024-10-13T18:47:21.184-0400] {logging_mixin.py:190} INFO - 471 1728859196
[2024-10-13T18:47:21.185-0400] {logging_mixin.py:190} INFO - 472 1728857297
[2024-10-13T18:47:21.186-0400] {logging_mixin.py:190} INFO - 473 1728858598
[2024-10-13T18:47:21.187-0400] {logging_mixin.py:190} INFO - 474 1728859581
[2024-10-13T18:47:21.187-0400] {logging_mixin.py:190} INFO - 475 1728859452
[2024-10-13T18:47:21.188-0400] {logging_mixin.py:190} INFO - 476 1728859141
[2024-10-13T18:47:21.188-0400] {logging_mixin.py:190} INFO - 477 1728858790
[2024-10-13T18:47:21.189-0400] {logging_mixin.py:190} INFO - 478 1728859518
[2024-10-13T18:47:21.190-0400] {logging_mixin.py:190} INFO - 479 1728856072
[2024-10-13T18:47:21.190-0400] {logging_mixin.py:190} INFO - 480 1728857480
[2024-10-13T18:47:21.191-0400] {logging_mixin.py:190} INFO - 481 1728859610
[2024-10-13T18:47:21.191-0400] {logging_mixin.py:190} INFO - 482 1728858568
[2024-10-13T18:47:21.192-0400] {logging_mixin.py:190} INFO - 483 1728859431
[2024-10-13T18:47:21.192-0400] {logging_mixin.py:190} INFO - 484 1728859289
[2024-10-13T18:47:21.193-0400] {logging_mixin.py:190} INFO - 485 1728859236
[2024-10-13T18:47:21.194-0400] {logging_mixin.py:190} INFO - 486 1728859406
[2024-10-13T18:47:21.194-0400] {logging_mixin.py:190} INFO - 487 1728858750
[2024-10-13T18:47:21.195-0400] {logging_mixin.py:190} INFO - 489 1728859426
[2024-10-13T18:47:21.195-0400] {logging_mixin.py:190} INFO - 490 1728858746
[2024-10-13T18:47:21.196-0400] {logging_mixin.py:190} INFO - 491 1728857147
[2024-10-13T18:47:21.197-0400] {logging_mixin.py:190} INFO - 492 1728853818
[2024-10-13T18:47:21.197-0400] {logging_mixin.py:190} INFO - 493 1728857095
[2024-10-13T18:47:21.198-0400] {logging_mixin.py:190} INFO - 495 1728857318
[2024-10-13T18:47:21.198-0400] {logging_mixin.py:190} INFO - 496 1728859522
[2024-10-13T18:47:21.199-0400] {logging_mixin.py:190} INFO - 497 1728859480
[2024-10-13T18:47:21.200-0400] {logging_mixin.py:190} INFO - 498 1728859431
[2024-10-13T18:47:21.200-0400] {logging_mixin.py:190} INFO - 499 1728853886
[2024-10-13T18:47:21.201-0400] {logging_mixin.py:190} INFO - 500 1728859343
[2024-10-13T18:47:21.201-0400] {logging_mixin.py:190} INFO - 501 1728859336
[2024-10-13T18:47:21.202-0400] {logging_mixin.py:190} INFO - 502 1728858629
[2024-10-13T18:47:21.203-0400] {logging_mixin.py:190} INFO - 503 1728859438
[2024-10-13T18:47:21.204-0400] {logging_mixin.py:190} INFO - 504 1728859391
[2024-10-13T18:47:21.205-0400] {logging_mixin.py:190} INFO - 505 1728859584
[2024-10-13T18:47:21.205-0400] {logging_mixin.py:190} INFO - 508 1728859612
[2024-10-13T18:47:21.206-0400] {logging_mixin.py:190} INFO - 511 1728858703
[2024-10-13T18:47:21.207-0400] {logging_mixin.py:190} INFO - 512 1728858327
[2024-10-13T18:47:21.207-0400] {logging_mixin.py:190} INFO - 514 1728859186
[2024-10-13T18:47:21.208-0400] {logging_mixin.py:190} INFO - 515 1728856000
[2024-10-13T18:47:21.209-0400] {logging_mixin.py:190} INFO - 516 1728859597
[2024-10-13T18:47:21.209-0400] {logging_mixin.py:190} INFO - 517 1728859254
[2024-10-13T18:47:21.210-0400] {logging_mixin.py:190} INFO - 518 1728858215
[2024-10-13T18:47:21.210-0400] {logging_mixin.py:190} INFO - 519 1728859332
[2024-10-13T18:47:21.211-0400] {logging_mixin.py:190} INFO - 520 1728859043
[2024-10-13T18:47:21.212-0400] {logging_mixin.py:190} INFO - 521 1728858817
[2024-10-13T18:47:21.212-0400] {logging_mixin.py:190} INFO - 522 1728859514
[2024-10-13T18:47:21.213-0400] {logging_mixin.py:190} INFO - 523 1728858341
[2024-10-13T18:47:21.213-0400] {logging_mixin.py:190} INFO - 524 1728859431
[2024-10-13T18:47:21.214-0400] {logging_mixin.py:190} INFO - 525 1728859118
[2024-10-13T18:47:21.214-0400] {logging_mixin.py:190} INFO - 526 1728858768
[2024-10-13T18:47:21.215-0400] {logging_mixin.py:190} INFO - 527 1728858904
[2024-10-13T18:47:21.216-0400] {logging_mixin.py:190} INFO - 528 1728858534
[2024-10-13T18:47:21.216-0400] {logging_mixin.py:190} INFO - 529 1728857463
[2024-10-13T18:47:21.217-0400] {logging_mixin.py:190} INFO - 530 1728859559
[2024-10-13T18:47:21.217-0400] {logging_mixin.py:190} INFO - 531 1728858207
[2024-10-13T18:47:21.218-0400] {logging_mixin.py:190} INFO - 532 1728858146
[2024-10-13T18:47:21.219-0400] {logging_mixin.py:190} INFO - 533 1728858646
[2024-10-13T18:47:21.219-0400] {logging_mixin.py:190} INFO - 534 1728859336
[2024-10-13T18:47:21.220-0400] {logging_mixin.py:190} INFO - 535 1728857941
[2024-10-13T18:47:21.221-0400] {logging_mixin.py:190} INFO - 536 1728859233
[2024-10-13T18:47:21.222-0400] {logging_mixin.py:190} INFO - 537 1728858638
[2024-10-13T18:47:21.222-0400] {logging_mixin.py:190} INFO - 538 1728859547
[2024-10-13T18:47:21.223-0400] {logging_mixin.py:190} INFO - 539 1728859550
[2024-10-13T18:47:21.224-0400] {logging_mixin.py:190} INFO - 540 1728859592
[2024-10-13T18:47:21.224-0400] {logging_mixin.py:190} INFO - 541 1728858545
[2024-10-13T18:47:21.225-0400] {logging_mixin.py:190} INFO - 542 1728859449
[2024-10-13T18:47:21.226-0400] {logging_mixin.py:190} INFO - 543 1728859089
[2024-10-13T18:47:21.227-0400] {logging_mixin.py:190} INFO - 544 1728859034
[2024-10-13T18:47:21.228-0400] {logging_mixin.py:190} INFO - 545 1728859631
[2024-10-13T18:47:21.229-0400] {logging_mixin.py:190} INFO - 546 1728858292
[2024-10-13T18:47:21.230-0400] {logging_mixin.py:190} INFO - 547 1728859343
[2024-10-13T18:47:21.230-0400] {logging_mixin.py:190} INFO - 548 1728858736
[2024-10-13T18:47:21.231-0400] {logging_mixin.py:190} INFO - 549 1728859135
[2024-10-13T18:47:21.232-0400] {logging_mixin.py:190} INFO - 550 1728859381
[2024-10-13T18:47:21.232-0400] {logging_mixin.py:190} INFO - 551 1728858316
[2024-10-13T18:47:21.233-0400] {logging_mixin.py:190} INFO - 552 1728859241
[2024-10-13T18:47:21.234-0400] {logging_mixin.py:190} INFO - 553 1728859405
[2024-10-13T18:47:21.235-0400] {logging_mixin.py:190} INFO - 554 1728857864
[2024-10-13T18:47:21.236-0400] {logging_mixin.py:190} INFO - 555 1728859089
[2024-10-13T18:47:21.237-0400] {logging_mixin.py:190} INFO - 556 1728859395
[2024-10-13T18:47:21.237-0400] {logging_mixin.py:190} INFO - 557 1728859480
[2024-10-13T18:47:21.238-0400] {logging_mixin.py:190} INFO - 558 1728859578
[2024-10-13T18:47:21.238-0400] {logging_mixin.py:190} INFO - 559 1728852098
[2024-10-13T18:47:21.239-0400] {logging_mixin.py:190} INFO - 560 1728859500
[2024-10-13T18:47:21.240-0400] {logging_mixin.py:190} INFO - 561 1728858700
[2024-10-13T18:47:21.241-0400] {logging_mixin.py:190} INFO - 562 1728858471
[2024-10-13T18:47:21.242-0400] {logging_mixin.py:190} INFO - 563 1728859474
[2024-10-13T18:47:21.243-0400] {logging_mixin.py:190} INFO - 564 1728851862
[2024-10-13T18:47:21.243-0400] {logging_mixin.py:190} INFO - 565 1728856485
[2024-10-13T18:47:21.244-0400] {logging_mixin.py:190} INFO - 566 1728859364
[2024-10-13T18:47:21.245-0400] {logging_mixin.py:190} INFO - 567 1728858398
[2024-10-13T18:47:21.246-0400] {logging_mixin.py:190} INFO - 568 1728859511
[2024-10-13T18:47:21.248-0400] {logging_mixin.py:190} INFO - 569 1728858771
[2024-10-13T18:47:21.249-0400] {logging_mixin.py:190} INFO - 570 1728859555
[2024-10-13T18:47:21.250-0400] {logging_mixin.py:190} INFO - 571 1728858824
[2024-10-13T18:47:21.251-0400] {logging_mixin.py:190} INFO - 572 1728857717
[2024-10-13T18:47:21.251-0400] {logging_mixin.py:190} INFO - 573 1728859079
[2024-10-13T18:47:21.252-0400] {logging_mixin.py:190} INFO - 574 1728858824
[2024-10-13T18:47:21.253-0400] {logging_mixin.py:190} INFO - 575 1728859403
[2024-10-13T18:47:21.254-0400] {logging_mixin.py:190} INFO - 576 1728859635
[2024-10-13T18:47:21.255-0400] {logging_mixin.py:190} INFO - 577 1728858206
[2024-10-13T18:47:21.255-0400] {logging_mixin.py:190} INFO - 578 1728859636
[2024-10-13T18:47:21.256-0400] {logging_mixin.py:190} INFO - 579 1728858973
[2024-10-13T18:47:21.257-0400] {logging_mixin.py:190} INFO - 580 1728858455
[2024-10-13T18:47:21.258-0400] {logging_mixin.py:190} INFO - 581 1728859514
[2024-10-13T18:47:21.259-0400] {logging_mixin.py:190} INFO - 582 1728859385
[2024-10-13T18:47:21.259-0400] {logging_mixin.py:190} INFO - 583 1728858926
[2024-10-13T18:47:21.260-0400] {logging_mixin.py:190} INFO - 584 1728859538
[2024-10-13T18:47:21.261-0400] {logging_mixin.py:190} INFO - 585 1728859566
[2024-10-13T18:47:21.262-0400] {logging_mixin.py:190} INFO - 586 1728859306
[2024-10-13T18:47:21.263-0400] {logging_mixin.py:190} INFO - 587 1728854546
[2024-10-13T18:47:21.263-0400] {logging_mixin.py:190} INFO - 588 1728855606
[2024-10-13T18:47:21.264-0400] {logging_mixin.py:190} INFO - 589 1728858231
[2024-10-13T18:47:21.265-0400] {logging_mixin.py:190} INFO - 590 1728859629
[2024-10-13T18:47:21.265-0400] {logging_mixin.py:190} INFO - 591 1728859127
[2024-10-13T18:47:21.266-0400] {logging_mixin.py:190} INFO - 592 1728859462
[2024-10-13T18:47:21.267-0400] {logging_mixin.py:190} INFO - 593 1728858604
[2024-10-13T18:47:21.267-0400] {logging_mixin.py:190} INFO - 594 1728859520
[2024-10-13T18:47:21.268-0400] {logging_mixin.py:190} INFO - 595 1728859389
[2024-10-13T18:47:21.268-0400] {logging_mixin.py:190} INFO - 605 1728858752
[2024-10-13T18:47:21.269-0400] {logging_mixin.py:190} INFO - 606 1728857661
[2024-10-13T18:47:21.270-0400] {logging_mixin.py:190} INFO - 607 1728858922
[2024-10-13T18:47:21.270-0400] {logging_mixin.py:190} INFO - 608 1728859558
[2024-10-13T18:47:21.271-0400] {logging_mixin.py:190} INFO - 609 1728859633
[2024-10-13T18:47:21.272-0400] {logging_mixin.py:190} INFO - 610 1728855952
[2024-10-13T18:47:21.272-0400] {logging_mixin.py:190} INFO - 611 1728859616
[2024-10-13T18:47:21.273-0400] {logging_mixin.py:190} INFO - 612 1728854419
[2024-10-13T18:47:21.273-0400] {logging_mixin.py:190} INFO - 613 1728853870
[2024-10-13T18:47:21.274-0400] {logging_mixin.py:190} INFO - 614 1728856956
[2024-10-13T18:47:21.275-0400] {logging_mixin.py:190} INFO - 617 1728859601
[2024-10-13T18:47:21.275-0400] {logging_mixin.py:190} INFO - 618 1728858150
[2024-10-13T18:47:21.276-0400] {logging_mixin.py:190} INFO - 619 1728859533
[2024-10-13T18:47:21.276-0400] {logging_mixin.py:190} INFO - 620 1728859500
[2024-10-13T18:47:21.277-0400] {logging_mixin.py:190} INFO - 621 1728856463
[2024-10-13T18:47:21.278-0400] {logging_mixin.py:190} INFO - 622 1728859310
[2024-10-13T18:47:21.278-0400] {logging_mixin.py:190} INFO - 623 1728858277
[2024-10-13T18:47:21.279-0400] {logging_mixin.py:190} INFO - 624 1728854326
[2024-10-13T18:47:21.279-0400] {logging_mixin.py:190} INFO - 625 1728859115
[2024-10-13T18:47:21.280-0400] {logging_mixin.py:190} INFO - 626 1728859066
[2024-10-13T18:47:21.281-0400] {logging_mixin.py:190} INFO - 627 1728853073
