[2024-10-13T19:06:05.135-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T19:06:05.150-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T23:05:49.379846+00:00 [queued]>
[2024-10-13T19:06:05.159-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T23:05:49.379846+00:00 [queued]>
[2024-10-13T19:06:05.159-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T19:06:05.174-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 23:05:49.379846+00:00
[2024-10-13T19:06:05.182-0400] {standard_task_runner.py:72} INFO - Started process 8160 to run task
[2024-10-13T19:06:05.190-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T19:06:05.201-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T23:05:49.379846+00:00', '--job-id', '220', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmpt11_v3if']
[2024-10-13T19:06:05.201-0400] {standard_task_runner.py:105} INFO - Job 220: Subtask extract_task
[2024-10-13T19:06:05.257-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T23:05:49.379846+00:00 [running]> on host karendembp.home
[2024-10-13T19:06:05.534-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T23:05:49.379846+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T23:05:49.379846+00:00'
[2024-10-13T19:06:05.536-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T19:06:05.536-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T19:06:05.537-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 23:06:05.150886+00:00
[2024-10-13T19:06:05.538-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T19:06:05.539-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T19:06:06.336-0400] {logging_mixin.py:190} INFO - 287 1728858116
[2024-10-13T19:06:06.337-0400] {logging_mixin.py:190} INFO - 288 1728860718
[2024-10-13T19:06:06.337-0400] {logging_mixin.py:190} INFO - 289 1728860710
[2024-10-13T19:06:06.338-0400] {logging_mixin.py:190} INFO - 290 1728860278
[2024-10-13T19:06:06.339-0400] {logging_mixin.py:190} INFO - 291 1728860680
[2024-10-13T19:06:06.339-0400] {logging_mixin.py:190} INFO - 292 1728860325
[2024-10-13T19:06:06.340-0400] {logging_mixin.py:190} INFO - 293 1728860054
[2024-10-13T19:06:06.340-0400] {logging_mixin.py:190} INFO - 294 1728860719
[2024-10-13T19:06:06.341-0400] {logging_mixin.py:190} INFO - 297 1728860399
[2024-10-13T19:06:06.342-0400] {logging_mixin.py:190} INFO - 301 1728858860
[2024-10-13T19:06:06.342-0400] {logging_mixin.py:190} INFO - 302 1728851739
[2024-10-13T19:06:06.343-0400] {logging_mixin.py:190} INFO - 303 1728859665
[2024-10-13T19:06:06.343-0400] {logging_mixin.py:190} INFO - 304 1728859837
[2024-10-13T19:06:06.344-0400] {logging_mixin.py:190} INFO - 305 1728858941
[2024-10-13T19:06:06.345-0400] {logging_mixin.py:190} INFO - 306 1728860239
[2024-10-13T19:06:06.345-0400] {logging_mixin.py:190} INFO - 307 1728860485
[2024-10-13T19:06:06.346-0400] {logging_mixin.py:190} INFO - 308 1728857105
[2024-10-13T19:06:06.347-0400] {logging_mixin.py:190} INFO - 309 1728860758
[2024-10-13T19:06:06.348-0400] {logging_mixin.py:190} INFO - 311 1728860549
[2024-10-13T19:06:06.349-0400] {logging_mixin.py:190} INFO - 312 1728860721
[2024-10-13T19:06:06.350-0400] {logging_mixin.py:190} INFO - 313 1728859245
[2024-10-13T19:06:06.350-0400] {logging_mixin.py:190} INFO - 314 1728860430
[2024-10-13T19:06:06.351-0400] {logging_mixin.py:190} INFO - 315 1728860345
[2024-10-13T19:06:06.352-0400] {logging_mixin.py:190} INFO - 316 1728860496
[2024-10-13T19:06:06.353-0400] {logging_mixin.py:190} INFO - 317 1728860358
[2024-10-13T19:06:06.354-0400] {logging_mixin.py:190} INFO - 318 1728859112
[2024-10-13T19:06:06.354-0400] {logging_mixin.py:190} INFO - 319 1728859866
[2024-10-13T19:06:06.355-0400] {logging_mixin.py:190} INFO - 320 1728860759
[2024-10-13T19:06:06.356-0400] {logging_mixin.py:190} INFO - 321 1728858222
[2024-10-13T19:06:06.357-0400] {logging_mixin.py:190} INFO - 322 1728860756
[2024-10-13T19:06:06.358-0400] {logging_mixin.py:190} INFO - 323 1728860208
[2024-10-13T19:06:06.359-0400] {logging_mixin.py:190} INFO - 324 1728860643
[2024-10-13T19:06:06.359-0400] {logging_mixin.py:190} INFO - 325 1728860300
[2024-10-13T19:06:06.360-0400] {logging_mixin.py:190} INFO - 327 1728860368
[2024-10-13T19:06:06.361-0400] {logging_mixin.py:190} INFO - 328 1728860082
[2024-10-13T19:06:06.361-0400] {logging_mixin.py:190} INFO - 329 1728858973
[2024-10-13T19:06:06.362-0400] {logging_mixin.py:190} INFO - 330 1728860569
[2024-10-13T19:06:06.362-0400] {logging_mixin.py:190} INFO - 331 1728859681
[2024-10-13T19:06:06.363-0400] {logging_mixin.py:190} INFO - 332 1728859908
[2024-10-13T19:06:06.364-0400] {logging_mixin.py:190} INFO - 333 1728859352
[2024-10-13T19:06:06.364-0400] {logging_mixin.py:190} INFO - 334 1728860149
[2024-10-13T19:06:06.365-0400] {logging_mixin.py:190} INFO - 335 1728859624
[2024-10-13T19:06:06.365-0400] {logging_mixin.py:190} INFO - 336 1728860550
[2024-10-13T19:06:06.366-0400] {logging_mixin.py:190} INFO - 337 1728860745
[2024-10-13T19:06:06.367-0400] {logging_mixin.py:190} INFO - 338 1728858793
[2024-10-13T19:06:06.367-0400] {logging_mixin.py:190} INFO - 339 1728860590
[2024-10-13T19:06:06.368-0400] {logging_mixin.py:190} INFO - 340 1728857418
[2024-10-13T19:06:06.368-0400] {logging_mixin.py:190} INFO - 341 1728860375
[2024-10-13T19:06:06.369-0400] {logging_mixin.py:190} INFO - 342 1728859985
[2024-10-13T19:06:06.370-0400] {logging_mixin.py:190} INFO - 343 1728860566
[2024-10-13T19:06:06.371-0400] {logging_mixin.py:190} INFO - 344 1728859387
[2024-10-13T19:06:06.372-0400] {logging_mixin.py:190} INFO - 345 1728859355
[2024-10-13T19:06:06.372-0400] {logging_mixin.py:190} INFO - 346 1728859971
[2024-10-13T19:06:06.373-0400] {logging_mixin.py:190} INFO - 347 1728860741
[2024-10-13T19:06:06.373-0400] {logging_mixin.py:190} INFO - 348 1728858371
[2024-10-13T19:06:06.374-0400] {logging_mixin.py:190} INFO - 349 1728860306
[2024-10-13T19:06:06.375-0400] {logging_mixin.py:190} INFO - 350 1728860622
[2024-10-13T19:06:06.375-0400] {logging_mixin.py:190} INFO - 351 1728857910
[2024-10-13T19:06:06.376-0400] {logging_mixin.py:190} INFO - 355 1728860311
[2024-10-13T19:06:06.376-0400] {logging_mixin.py:190} INFO - 356 1728857711
[2024-10-13T19:06:06.377-0400] {logging_mixin.py:190} INFO - 357 1728665345
[2024-10-13T19:06:06.377-0400] {logging_mixin.py:190} INFO - 358 1728860256
[2024-10-13T19:06:06.379-0400] {logging_mixin.py:190} INFO - 359 1728859561
[2024-10-13T19:06:06.379-0400] {logging_mixin.py:190} INFO - 360 1728860726
[2024-10-13T19:06:06.380-0400] {logging_mixin.py:190} INFO - 361 1728859610
[2024-10-13T19:06:06.380-0400] {logging_mixin.py:190} INFO - 362 1728859541
[2024-10-13T19:06:06.381-0400] {logging_mixin.py:190} INFO - 363 1728860105
[2024-10-13T19:06:06.382-0400] {logging_mixin.py:190} INFO - 364 1728860093
[2024-10-13T19:06:06.382-0400] {logging_mixin.py:190} INFO - 365 1728860754
[2024-10-13T19:06:06.383-0400] {logging_mixin.py:190} INFO - 366 1728860712
[2024-10-13T19:06:06.383-0400] {logging_mixin.py:190} INFO - 367 1728859083
[2024-10-13T19:06:06.385-0400] {logging_mixin.py:190} INFO - 368 1728860689
[2024-10-13T19:06:06.386-0400] {logging_mixin.py:190} INFO - 370 1728860570
[2024-10-13T19:06:06.386-0400] {logging_mixin.py:190} INFO - 371 1728860716
[2024-10-13T19:06:06.387-0400] {logging_mixin.py:190} INFO - 372 1728859757
[2024-10-13T19:06:06.388-0400] {logging_mixin.py:190} INFO - 373 1728859736
[2024-10-13T19:06:06.388-0400] {logging_mixin.py:190} INFO - 374 1728860676
[2024-10-13T19:06:06.389-0400] {logging_mixin.py:190} INFO - 375 1728860564
[2024-10-13T19:06:06.390-0400] {logging_mixin.py:190} INFO - 376 1728860730
[2024-10-13T19:06:06.390-0400] {logging_mixin.py:190} INFO - 377 1728860443
[2024-10-13T19:06:06.391-0400] {logging_mixin.py:190} INFO - 378 1728860199
[2024-10-13T19:06:06.392-0400] {logging_mixin.py:190} INFO - 379 1728860730
[2024-10-13T19:06:06.392-0400] {logging_mixin.py:190} INFO - 380 1728860748
[2024-10-13T19:06:06.393-0400] {logging_mixin.py:190} INFO - 381 1728860568
[2024-10-13T19:06:06.394-0400] {logging_mixin.py:190} INFO - 383 1728859085
[2024-10-13T19:06:06.394-0400] {logging_mixin.py:190} INFO - 384 1728860432
[2024-10-13T19:06:06.395-0400] {logging_mixin.py:190} INFO - 385 1728860733
[2024-10-13T19:06:06.396-0400] {logging_mixin.py:190} INFO - 387 1728860759
[2024-10-13T19:06:06.397-0400] {logging_mixin.py:190} INFO - 388 1728860709
[2024-10-13T19:06:06.398-0400] {logging_mixin.py:190} INFO - 389 1728859265
[2024-10-13T19:06:06.399-0400] {logging_mixin.py:190} INFO - 390 1728860322
[2024-10-13T19:06:06.400-0400] {logging_mixin.py:190} INFO - 391 1728859128
[2024-10-13T19:06:06.401-0400] {logging_mixin.py:190} INFO - 392 1728856451
[2024-10-13T19:06:06.402-0400] {logging_mixin.py:190} INFO - 393 1728859691
[2024-10-13T19:06:06.403-0400] {logging_mixin.py:190} INFO - 394 1728860183
[2024-10-13T19:06:06.404-0400] {logging_mixin.py:190} INFO - 396 1728860654
[2024-10-13T19:06:06.404-0400] {logging_mixin.py:190} INFO - 397 1728858262
[2024-10-13T19:06:06.405-0400] {logging_mixin.py:190} INFO - 399 1728860501
[2024-10-13T19:06:06.405-0400] {logging_mixin.py:190} INFO - 400 1728860694
[2024-10-13T19:06:06.406-0400] {logging_mixin.py:190} INFO - 401 1728859983
[2024-10-13T19:06:06.407-0400] {logging_mixin.py:190} INFO - 403 1728859714
[2024-10-13T19:06:06.407-0400] {logging_mixin.py:190} INFO - 404 1728860210
[2024-10-13T19:06:06.408-0400] {logging_mixin.py:190} INFO - 406 1728860713
[2024-10-13T19:06:06.408-0400] {logging_mixin.py:190} INFO - 407 1728860596
[2024-10-13T19:06:06.409-0400] {logging_mixin.py:190} INFO - 408 1728860632
[2024-10-13T19:06:06.410-0400] {logging_mixin.py:190} INFO - 409 1728860159
[2024-10-13T19:06:06.411-0400] {logging_mixin.py:190} INFO - 413 1728860049
[2024-10-13T19:06:06.411-0400] {logging_mixin.py:190} INFO - 414 1728858977
[2024-10-13T19:06:06.412-0400] {logging_mixin.py:190} INFO - 417 1728860760
[2024-10-13T19:06:06.412-0400] {logging_mixin.py:190} INFO - 418 1728857000
[2024-10-13T19:06:06.413-0400] {logging_mixin.py:190} INFO - 419 1728858539
[2024-10-13T19:06:06.414-0400] {logging_mixin.py:190} INFO - 421 1728859804
[2024-10-13T19:06:06.414-0400] {logging_mixin.py:190} INFO - 422 1728860597
[2024-10-13T19:06:06.415-0400] {logging_mixin.py:190} INFO - 423 1728860257
[2024-10-13T19:06:06.415-0400] {logging_mixin.py:190} INFO - 424 1728859979
[2024-10-13T19:06:06.416-0400] {logging_mixin.py:190} INFO - 425 1728857879
[2024-10-13T19:06:06.417-0400] {logging_mixin.py:190} INFO - 426 1728859886
[2024-10-13T19:06:06.417-0400] {logging_mixin.py:190} INFO - 427 1728859277
[2024-10-13T19:06:06.418-0400] {logging_mixin.py:190} INFO - 428 1728860137
[2024-10-13T19:06:06.419-0400] {logging_mixin.py:190} INFO - 429 1728860531
[2024-10-13T19:06:06.419-0400] {logging_mixin.py:190} INFO - 430 1728860008
[2024-10-13T19:06:06.420-0400] {logging_mixin.py:190} INFO - 431 1728860285
[2024-10-13T19:06:06.421-0400] {logging_mixin.py:190} INFO - 432 1728860758
[2024-10-13T19:06:06.421-0400] {logging_mixin.py:190} INFO - 433 1728860749
[2024-10-13T19:06:06.422-0400] {logging_mixin.py:190} INFO - 437 1728859637
[2024-10-13T19:06:06.422-0400] {logging_mixin.py:190} INFO - 438 1728859243
[2024-10-13T19:06:06.423-0400] {logging_mixin.py:190} INFO - 439 1728859026
[2024-10-13T19:06:06.424-0400] {logging_mixin.py:190} INFO - 440 1728860448
[2024-10-13T19:06:06.424-0400] {logging_mixin.py:190} INFO - 441 1728856193
[2024-10-13T19:06:06.425-0400] {logging_mixin.py:190} INFO - 442 1728859796
[2024-10-13T19:06:06.426-0400] {logging_mixin.py:190} INFO - 443 1728853989
[2024-10-13T19:06:06.426-0400] {logging_mixin.py:190} INFO - 444 1728840483
[2024-10-13T19:06:06.427-0400] {logging_mixin.py:190} INFO - 445 1728853218
[2024-10-13T19:06:06.428-0400] {logging_mixin.py:190} INFO - 446 1728856170
[2024-10-13T19:06:06.429-0400] {logging_mixin.py:190} INFO - 447 1728859022
[2024-10-13T19:06:06.430-0400] {logging_mixin.py:190} INFO - 448 1728859955
[2024-10-13T19:06:06.431-0400] {logging_mixin.py:190} INFO - 452 1728860635
[2024-10-13T19:06:06.432-0400] {logging_mixin.py:190} INFO - 453 1728859606
[2024-10-13T19:06:06.433-0400] {logging_mixin.py:190} INFO - 454 1728859872
[2024-10-13T19:06:06.434-0400] {logging_mixin.py:190} INFO - 455 1728860309
[2024-10-13T19:06:06.435-0400] {logging_mixin.py:190} INFO - 456 1728859719
[2024-10-13T19:06:06.436-0400] {logging_mixin.py:190} INFO - 457 1728860624
[2024-10-13T19:06:06.437-0400] {logging_mixin.py:190} INFO - 458 1728859851
[2024-10-13T19:06:06.438-0400] {logging_mixin.py:190} INFO - 459 1728858557
[2024-10-13T19:06:06.439-0400] {logging_mixin.py:190} INFO - 460 1728859472
[2024-10-13T19:06:06.440-0400] {logging_mixin.py:190} INFO - 461 1728860557
[2024-10-13T19:06:06.440-0400] {logging_mixin.py:190} INFO - 462 1728661129
[2024-10-13T19:06:06.441-0400] {logging_mixin.py:190} INFO - 463 1728859111
[2024-10-13T19:06:06.442-0400] {logging_mixin.py:190} INFO - 464 1728858925
[2024-10-13T19:06:06.443-0400] {logging_mixin.py:190} INFO - 465 1728860523
[2024-10-13T19:06:06.444-0400] {logging_mixin.py:190} INFO - 466 1728858091
[2024-10-13T19:06:06.445-0400] {logging_mixin.py:190} INFO - 467 1728858696
[2024-10-13T19:06:06.445-0400] {logging_mixin.py:190} INFO - 468 1728850964
[2024-10-13T19:06:06.446-0400] {logging_mixin.py:190} INFO - 469 1728860046
[2024-10-13T19:06:06.447-0400] {logging_mixin.py:190} INFO - 470 1728857722
[2024-10-13T19:06:06.448-0400] {logging_mixin.py:190} INFO - 471 1728859886
[2024-10-13T19:06:06.449-0400] {logging_mixin.py:190} INFO - 472 1728860118
[2024-10-13T19:06:06.450-0400] {logging_mixin.py:190} INFO - 473 1728858598
[2024-10-13T19:06:06.451-0400] {logging_mixin.py:190} INFO - 474 1728859581
[2024-10-13T19:06:06.452-0400] {logging_mixin.py:190} INFO - 475 1728860628
[2024-10-13T19:06:06.453-0400] {logging_mixin.py:190} INFO - 476 1728859966
[2024-10-13T19:06:06.454-0400] {logging_mixin.py:190} INFO - 477 1728860747
[2024-10-13T19:06:06.455-0400] {logging_mixin.py:190} INFO - 478 1728859929
[2024-10-13T19:06:06.456-0400] {logging_mixin.py:190} INFO - 479 1728859820
[2024-10-13T19:06:06.457-0400] {logging_mixin.py:190} INFO - 480 1728860293
[2024-10-13T19:06:06.458-0400] {logging_mixin.py:190} INFO - 481 1728859610
[2024-10-13T19:06:06.459-0400] {logging_mixin.py:190} INFO - 482 1728860647
[2024-10-13T19:06:06.460-0400] {logging_mixin.py:190} INFO - 483 1728860714
[2024-10-13T19:06:06.461-0400] {logging_mixin.py:190} INFO - 484 1728860299
[2024-10-13T19:06:06.461-0400] {logging_mixin.py:190} INFO - 485 1728859769
[2024-10-13T19:06:06.462-0400] {logging_mixin.py:190} INFO - 486 1728859406
[2024-10-13T19:06:06.463-0400] {logging_mixin.py:190} INFO - 487 1728860760
[2024-10-13T19:06:06.464-0400] {logging_mixin.py:190} INFO - 489 1728860706
[2024-10-13T19:06:06.465-0400] {logging_mixin.py:190} INFO - 490 1728860561
[2024-10-13T19:06:06.466-0400] {logging_mixin.py:190} INFO - 491 1728859737
[2024-10-13T19:06:06.467-0400] {logging_mixin.py:190} INFO - 492 1728860312
[2024-10-13T19:06:06.468-0400] {logging_mixin.py:190} INFO - 493 1728857095
[2024-10-13T19:06:06.469-0400] {logging_mixin.py:190} INFO - 495 1728859913
[2024-10-13T19:06:06.470-0400] {logging_mixin.py:190} INFO - 496 1728860539
[2024-10-13T19:06:06.471-0400] {logging_mixin.py:190} INFO - 497 1728859480
[2024-10-13T19:06:06.471-0400] {logging_mixin.py:190} INFO - 498 1728860232
[2024-10-13T19:06:06.472-0400] {logging_mixin.py:190} INFO - 499 1728853886
[2024-10-13T19:06:06.473-0400] {logging_mixin.py:190} INFO - 500 1728859343
[2024-10-13T19:06:06.473-0400] {logging_mixin.py:190} INFO - 501 1728860021
[2024-10-13T19:06:06.474-0400] {logging_mixin.py:190} INFO - 502 1728858629
[2024-10-13T19:06:06.475-0400] {logging_mixin.py:190} INFO - 503 1728860522
[2024-10-13T19:06:06.476-0400] {logging_mixin.py:190} INFO - 504 1728859391
[2024-10-13T19:06:06.477-0400] {logging_mixin.py:190} INFO - 505 1728859584
[2024-10-13T19:06:06.477-0400] {logging_mixin.py:190} INFO - 508 1728860708
[2024-10-13T19:06:06.478-0400] {logging_mixin.py:190} INFO - 511 1728858703
[2024-10-13T19:06:06.479-0400] {logging_mixin.py:190} INFO - 512 1728858327
[2024-10-13T19:06:06.480-0400] {logging_mixin.py:190} INFO - 514 1728859186
[2024-10-13T19:06:06.481-0400] {logging_mixin.py:190} INFO - 515 1728856000
[2024-10-13T19:06:06.482-0400] {logging_mixin.py:190} INFO - 516 1728860657
[2024-10-13T19:06:06.483-0400] {logging_mixin.py:190} INFO - 517 1728859254
[2024-10-13T19:06:06.484-0400] {logging_mixin.py:190} INFO - 518 1728859643
[2024-10-13T19:06:06.484-0400] {logging_mixin.py:190} INFO - 519 1728860627
[2024-10-13T19:06:06.485-0400] {logging_mixin.py:190} INFO - 520 1728859850
[2024-10-13T19:06:06.486-0400] {logging_mixin.py:190} INFO - 521 1728858817
[2024-10-13T19:06:06.487-0400] {logging_mixin.py:190} INFO - 522 1728860037
[2024-10-13T19:06:06.487-0400] {logging_mixin.py:190} INFO - 523 1728858341
[2024-10-13T19:06:06.488-0400] {logging_mixin.py:190} INFO - 524 1728860147
[2024-10-13T19:06:06.489-0400] {logging_mixin.py:190} INFO - 525 1728859731
[2024-10-13T19:06:06.490-0400] {logging_mixin.py:190} INFO - 526 1728858768
[2024-10-13T19:06:06.491-0400] {logging_mixin.py:190} INFO - 527 1728859742
[2024-10-13T19:06:06.492-0400] {logging_mixin.py:190} INFO - 528 1728860379
[2024-10-13T19:06:06.492-0400] {logging_mixin.py:190} INFO - 529 1728860527
[2024-10-13T19:06:06.493-0400] {logging_mixin.py:190} INFO - 530 1728860452
[2024-10-13T19:06:06.494-0400] {logging_mixin.py:190} INFO - 531 1728860721
[2024-10-13T19:06:06.494-0400] {logging_mixin.py:190} INFO - 532 1728858146
[2024-10-13T19:06:06.495-0400] {logging_mixin.py:190} INFO - 533 1728860541
[2024-10-13T19:06:06.496-0400] {logging_mixin.py:190} INFO - 534 1728859771
[2024-10-13T19:06:06.496-0400] {logging_mixin.py:190} INFO - 535 1728860536
[2024-10-13T19:06:06.497-0400] {logging_mixin.py:190} INFO - 536 1728859233
[2024-10-13T19:06:06.498-0400] {logging_mixin.py:190} INFO - 537 1728860066
[2024-10-13T19:06:06.499-0400] {logging_mixin.py:190} INFO - 538 1728860504
[2024-10-13T19:06:06.499-0400] {logging_mixin.py:190} INFO - 539 1728860504
[2024-10-13T19:06:06.500-0400] {logging_mixin.py:190} INFO - 540 1728860413
[2024-10-13T19:06:06.501-0400] {logging_mixin.py:190} INFO - 541 1728860561
[2024-10-13T19:06:06.502-0400] {logging_mixin.py:190} INFO - 542 1728860617
[2024-10-13T19:06:06.503-0400] {logging_mixin.py:190} INFO - 543 1728860274
[2024-10-13T19:06:06.504-0400] {logging_mixin.py:190} INFO - 544 1728859034
[2024-10-13T19:06:06.505-0400] {logging_mixin.py:190} INFO - 545 1728860702
[2024-10-13T19:06:06.506-0400] {logging_mixin.py:190} INFO - 546 1728860759
[2024-10-13T19:06:06.507-0400] {logging_mixin.py:190} INFO - 547 1728860700
[2024-10-13T19:06:06.507-0400] {logging_mixin.py:190} INFO - 548 1728860047
[2024-10-13T19:06:06.508-0400] {logging_mixin.py:190} INFO - 549 1728860642
[2024-10-13T19:06:06.509-0400] {logging_mixin.py:190} INFO - 550 1728860293
[2024-10-13T19:06:06.510-0400] {logging_mixin.py:190} INFO - 551 1728860748
[2024-10-13T19:06:06.511-0400] {logging_mixin.py:190} INFO - 552 1728860363
[2024-10-13T19:06:06.512-0400] {logging_mixin.py:190} INFO - 553 1728860260
[2024-10-13T19:06:06.513-0400] {logging_mixin.py:190} INFO - 554 1728857864
[2024-10-13T19:06:06.514-0400] {logging_mixin.py:190} INFO - 555 1728859953
[2024-10-13T19:06:06.515-0400] {logging_mixin.py:190} INFO - 556 1728860620
[2024-10-13T19:06:06.516-0400] {logging_mixin.py:190} INFO - 557 1728860171
[2024-10-13T19:06:06.517-0400] {logging_mixin.py:190} INFO - 558 1728860713
[2024-10-13T19:06:06.518-0400] {logging_mixin.py:190} INFO - 559 1728860090
[2024-10-13T19:06:06.519-0400] {logging_mixin.py:190} INFO - 560 1728860631
[2024-10-13T19:06:06.520-0400] {logging_mixin.py:190} INFO - 561 1728858700
[2024-10-13T19:06:06.521-0400] {logging_mixin.py:190} INFO - 562 1728858471
[2024-10-13T19:06:06.522-0400] {logging_mixin.py:190} INFO - 563 1728859979
[2024-10-13T19:06:06.523-0400] {logging_mixin.py:190} INFO - 564 1728851862
[2024-10-13T19:06:06.524-0400] {logging_mixin.py:190} INFO - 565 1728856485
[2024-10-13T19:06:06.525-0400] {logging_mixin.py:190} INFO - 566 1728859364
[2024-10-13T19:06:06.525-0400] {logging_mixin.py:190} INFO - 567 1728858398
[2024-10-13T19:06:06.526-0400] {logging_mixin.py:190} INFO - 568 1728860754
[2024-10-13T19:06:06.527-0400] {logging_mixin.py:190} INFO - 569 1728858771
[2024-10-13T19:06:06.528-0400] {logging_mixin.py:190} INFO - 570 1728860341
[2024-10-13T19:06:06.529-0400] {logging_mixin.py:190} INFO - 571 1728860312
[2024-10-13T19:06:06.530-0400] {logging_mixin.py:190} INFO - 572 1728860729
[2024-10-13T19:06:06.531-0400] {logging_mixin.py:190} INFO - 573 1728860223
[2024-10-13T19:06:06.531-0400] {logging_mixin.py:190} INFO - 574 1728858824
[2024-10-13T19:06:06.532-0400] {logging_mixin.py:190} INFO - 575 1728860671
[2024-10-13T19:06:06.533-0400] {logging_mixin.py:190} INFO - 576 1728859639
[2024-10-13T19:06:06.534-0400] {logging_mixin.py:190} INFO - 577 1728858206
[2024-10-13T19:06:06.534-0400] {logging_mixin.py:190} INFO - 578 1728859812
[2024-10-13T19:06:06.535-0400] {logging_mixin.py:190} INFO - 579 1728860682
[2024-10-13T19:06:06.535-0400] {logging_mixin.py:190} INFO - 580 1728858455
[2024-10-13T19:06:06.536-0400] {logging_mixin.py:190} INFO - 581 1728860273
[2024-10-13T19:06:06.537-0400] {logging_mixin.py:190} INFO - 582 1728860399
[2024-10-13T19:06:06.538-0400] {logging_mixin.py:190} INFO - 583 1728859998
[2024-10-13T19:06:06.539-0400] {logging_mixin.py:190} INFO - 584 1728860747
[2024-10-13T19:06:06.540-0400] {logging_mixin.py:190} INFO - 585 1728860640
[2024-10-13T19:06:06.541-0400] {logging_mixin.py:190} INFO - 586 1728859963
[2024-10-13T19:06:06.541-0400] {logging_mixin.py:190} INFO - 587 1728860738
[2024-10-13T19:06:06.542-0400] {logging_mixin.py:190} INFO - 588 1728859863
[2024-10-13T19:06:06.543-0400] {logging_mixin.py:190} INFO - 589 1728860631
[2024-10-13T19:06:06.544-0400] {logging_mixin.py:190} INFO - 590 1728859629
[2024-10-13T19:06:06.545-0400] {logging_mixin.py:190} INFO - 591 1728860592
[2024-10-13T19:06:06.545-0400] {logging_mixin.py:190} INFO - 592 1728859924
[2024-10-13T19:06:06.547-0400] {logging_mixin.py:190} INFO - 593 1728860243
[2024-10-13T19:06:06.548-0400] {logging_mixin.py:190} INFO - 594 1728859520
[2024-10-13T19:06:06.549-0400] {logging_mixin.py:190} INFO - 595 1728860554
[2024-10-13T19:06:06.550-0400] {logging_mixin.py:190} INFO - 605 1728858752
[2024-10-13T19:06:06.551-0400] {logging_mixin.py:190} INFO - 606 1728860672
[2024-10-13T19:06:06.551-0400] {logging_mixin.py:190} INFO - 607 1728860268
[2024-10-13T19:06:06.552-0400] {logging_mixin.py:190} INFO - 608 1728860531
[2024-10-13T19:06:06.553-0400] {logging_mixin.py:190} INFO - 609 1728860493
[2024-10-13T19:06:06.554-0400] {logging_mixin.py:190} INFO - 610 1728860694
[2024-10-13T19:06:06.555-0400] {logging_mixin.py:190} INFO - 611 1728860527
[2024-10-13T19:06:06.556-0400] {logging_mixin.py:190} INFO - 612 1728854419
[2024-10-13T19:06:06.557-0400] {logging_mixin.py:190} INFO - 613 1728853870
[2024-10-13T19:06:06.558-0400] {logging_mixin.py:190} INFO - 614 1728856956
[2024-10-13T19:06:06.559-0400] {logging_mixin.py:190} INFO - 617 1728859601
[2024-10-13T19:06:06.560-0400] {logging_mixin.py:190} INFO - 618 1728859955
[2024-10-13T19:06:06.561-0400] {logging_mixin.py:190} INFO - 619 1728860560
[2024-10-13T19:06:06.562-0400] {logging_mixin.py:190} INFO - 620 1728860625
[2024-10-13T19:06:06.563-0400] {logging_mixin.py:190} INFO - 621 1728856463
[2024-10-13T19:06:06.564-0400] {logging_mixin.py:190} INFO - 622 1728860371
[2024-10-13T19:06:06.565-0400] {logging_mixin.py:190} INFO - 623 1728860198
[2024-10-13T19:06:06.566-0400] {logging_mixin.py:190} INFO - 624 1728854326
[2024-10-13T19:06:06.567-0400] {logging_mixin.py:190} INFO - 625 1728860395
[2024-10-13T19:06:06.567-0400] {logging_mixin.py:190} INFO - 626 1728859066
[2024-10-13T19:06:06.568-0400] {logging_mixin.py:190} INFO - 627 1728860144
