[2024-10-13T18:27:58.310-0400] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-13T18:27:58.329-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:27:36.589125+00:00 [queued]>
[2024-10-13T18:27:58.341-0400] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:27:36.589125+00:00 [queued]>
[2024-10-13T18:27:58.341-0400] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-13T18:27:58.366-0400] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): extract_task> on 2024-10-13 22:27:36.589125+00:00
[2024-10-13T18:27:58.375-0400] {standard_task_runner.py:72} INFO - Started process 95461 to run task
[2024-10-13T18:27:58.382-0400] {clientserver.py:543} INFO - Closing down clientserver connection
[2024-10-13T18:27:58.393-0400] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'bixi_etl_pipeline', 'extract_task', 'manual__2024-10-13T22:27:36.589125+00:00', '--job-id', '209', '--raw', '--subdir', 'DAGS_FOLDER/bixi_etl_pipeline.py', '--cfg-path', '/var/folders/bj/4z3t139j7xj2qng4wk4y16ym0000gn/T/tmp1nin151w']
[2024-10-13T18:27:58.394-0400] {standard_task_runner.py:105} INFO - Job 209: Subtask extract_task
[2024-10-13T18:27:58.464-0400] {task_command.py:467} INFO - Running <TaskInstance: bixi_etl_pipeline.extract_task manual__2024-10-13T22:27:36.589125+00:00 [running]> on host karendembp.home
[2024-10-13T18:27:58.752-0400] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='bixi_etl_pipeline' AIRFLOW_CTX_TASK_ID='extract_task' AIRFLOW_CTX_EXECUTION_DATE='2024-10-13T22:27:36.589125+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-10-13T22:27:36.589125+00:00'
[2024-10-13T18:27:58.753-0400] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-10-13T18:27:58.753-0400] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-10-13T18:27:58.754-0400] {logging_mixin.py:190} INFO - Current task name:extract_task state:running start_date:2024-10-13 22:27:58.329836+00:00
[2024-10-13T18:27:58.755-0400] {logging_mixin.py:190} INFO - Dag name:bixi_etl_pipeline and current dag run status:running
[2024-10-13T18:27:58.756-0400] {taskinstance.py:731} INFO - ::endgroup::
[2024-10-13T18:27:59.335-0400] {logging_mixin.py:190} INFO - 287 1728858116
[2024-10-13T18:27:59.336-0400] {logging_mixin.py:190} INFO - 288 1728857539
[2024-10-13T18:27:59.336-0400] {logging_mixin.py:190} INFO - 289 1728858190
[2024-10-13T18:27:59.337-0400] {logging_mixin.py:190} INFO - 290 1728858459
[2024-10-13T18:27:59.338-0400] {logging_mixin.py:190} INFO - 291 1728857323
[2024-10-13T18:27:59.338-0400] {logging_mixin.py:190} INFO - 292 1728858240
[2024-10-13T18:27:59.339-0400] {logging_mixin.py:190} INFO - 293 1728858404
[2024-10-13T18:27:59.339-0400] {logging_mixin.py:190} INFO - 294 1728858296
[2024-10-13T18:27:59.340-0400] {logging_mixin.py:190} INFO - 297 1728857391
[2024-10-13T18:27:59.341-0400] {logging_mixin.py:190} INFO - 301 1728858163
[2024-10-13T18:27:59.342-0400] {logging_mixin.py:190} INFO - 302 1728851739
[2024-10-13T18:27:59.342-0400] {logging_mixin.py:190} INFO - 303 1728857064
[2024-10-13T18:27:59.343-0400] {logging_mixin.py:190} INFO - 304 1728857477
[2024-10-13T18:27:59.344-0400] {logging_mixin.py:190} INFO - 305 1728857805
[2024-10-13T18:27:59.345-0400] {logging_mixin.py:190} INFO - 306 1728858278
[2024-10-13T18:27:59.346-0400] {logging_mixin.py:190} INFO - 307 1728857028
[2024-10-13T18:27:59.347-0400] {logging_mixin.py:190} INFO - 308 1728857105
[2024-10-13T18:27:59.348-0400] {logging_mixin.py:190} INFO - 309 1728858013
[2024-10-13T18:27:59.349-0400] {logging_mixin.py:190} INFO - 311 1728857896
[2024-10-13T18:27:59.349-0400] {logging_mixin.py:190} INFO - 312 1728858019
[2024-10-13T18:27:59.350-0400] {logging_mixin.py:190} INFO - 313 1728853123
[2024-10-13T18:27:59.351-0400] {logging_mixin.py:190} INFO - 314 1728858375
[2024-10-13T18:27:59.351-0400] {logging_mixin.py:190} INFO - 315 1728857667
[2024-10-13T18:27:59.352-0400] {logging_mixin.py:190} INFO - 316 1728858295
[2024-10-13T18:27:59.353-0400] {logging_mixin.py:190} INFO - 317 1728858321
[2024-10-13T18:27:59.353-0400] {logging_mixin.py:190} INFO - 318 1728856647
[2024-10-13T18:27:59.354-0400] {logging_mixin.py:190} INFO - 319 1728858342
[2024-10-13T18:27:59.354-0400] {logging_mixin.py:190} INFO - 320 1728858461
[2024-10-13T18:27:59.355-0400] {logging_mixin.py:190} INFO - 321 1728858222
[2024-10-13T18:27:59.356-0400] {logging_mixin.py:190} INFO - 322 1728858287
[2024-10-13T18:27:59.356-0400] {logging_mixin.py:190} INFO - 323 1728857882
[2024-10-13T18:27:59.357-0400] {logging_mixin.py:190} INFO - 324 1728857842
[2024-10-13T18:27:59.357-0400] {logging_mixin.py:190} INFO - 325 1728858425
[2024-10-13T18:27:59.358-0400] {logging_mixin.py:190} INFO - 327 1728857693
[2024-10-13T18:27:59.359-0400] {logging_mixin.py:190} INFO - 328 1728858034
[2024-10-13T18:27:59.360-0400] {logging_mixin.py:190} INFO - 329 1728857280
[2024-10-13T18:27:59.361-0400] {logging_mixin.py:190} INFO - 330 1728858036
[2024-10-13T18:27:59.361-0400] {logging_mixin.py:190} INFO - 331 1728858134
[2024-10-13T18:27:59.362-0400] {logging_mixin.py:190} INFO - 332 1728857735
[2024-10-13T18:27:59.363-0400] {logging_mixin.py:190} INFO - 333 1728856815
[2024-10-13T18:27:59.363-0400] {logging_mixin.py:190} INFO - 334 1728858280
[2024-10-13T18:27:59.364-0400] {logging_mixin.py:190} INFO - 335 1728854465
[2024-10-13T18:27:59.365-0400] {logging_mixin.py:190} INFO - 336 1728857061
[2024-10-13T18:27:59.365-0400] {logging_mixin.py:190} INFO - 337 1728858106
[2024-10-13T18:27:59.366-0400] {logging_mixin.py:190} INFO - 338 1728858250
[2024-10-13T18:27:59.366-0400] {logging_mixin.py:190} INFO - 339 1728857079
[2024-10-13T18:27:59.367-0400] {logging_mixin.py:190} INFO - 340 1728857418
[2024-10-13T18:27:59.368-0400] {logging_mixin.py:190} INFO - 341 1728858316
[2024-10-13T18:27:59.368-0400] {logging_mixin.py:190} INFO - 342 1728857071
[2024-10-13T18:27:59.369-0400] {logging_mixin.py:190} INFO - 343 1728857022
[2024-10-13T18:27:59.370-0400] {logging_mixin.py:190} INFO - 344 1728858160
[2024-10-13T18:27:59.371-0400] {logging_mixin.py:190} INFO - 345 1728858435
[2024-10-13T18:27:59.371-0400] {logging_mixin.py:190} INFO - 346 1728857705
[2024-10-13T18:27:59.372-0400] {logging_mixin.py:190} INFO - 347 1728858463
[2024-10-13T18:27:59.373-0400] {logging_mixin.py:190} INFO - 348 1728858371
[2024-10-13T18:27:59.374-0400] {logging_mixin.py:190} INFO - 349 1728853925
[2024-10-13T18:27:59.375-0400] {logging_mixin.py:190} INFO - 350 1728856440
[2024-10-13T18:27:59.376-0400] {logging_mixin.py:190} INFO - 351 1728857910
[2024-10-13T18:27:59.376-0400] {logging_mixin.py:190} INFO - 355 1728858196
[2024-10-13T18:27:59.377-0400] {logging_mixin.py:190} INFO - 356 1728857711
[2024-10-13T18:27:59.378-0400] {logging_mixin.py:190} INFO - 357 1728665345
[2024-10-13T18:27:59.378-0400] {logging_mixin.py:190} INFO - 358 1728858124
[2024-10-13T18:27:59.379-0400] {logging_mixin.py:190} INFO - 359 1728858380
[2024-10-13T18:27:59.380-0400] {logging_mixin.py:190} INFO - 360 1728857940
[2024-10-13T18:27:59.381-0400] {logging_mixin.py:190} INFO - 361 1728856985
[2024-10-13T18:27:59.382-0400] {logging_mixin.py:190} INFO - 362 1728858418
[2024-10-13T18:27:59.383-0400] {logging_mixin.py:190} INFO - 363 1728858023
[2024-10-13T18:27:59.383-0400] {logging_mixin.py:190} INFO - 364 1728856597
[2024-10-13T18:27:59.384-0400] {logging_mixin.py:190} INFO - 365 1728856693
[2024-10-13T18:27:59.385-0400] {logging_mixin.py:190} INFO - 366 1728857866
[2024-10-13T18:27:59.385-0400] {logging_mixin.py:190} INFO - 367 1728857057
[2024-10-13T18:27:59.386-0400] {logging_mixin.py:190} INFO - 368 1728858296
[2024-10-13T18:27:59.387-0400] {logging_mixin.py:190} INFO - 370 1728858168
[2024-10-13T18:27:59.388-0400] {logging_mixin.py:190} INFO - 371 1728858376
[2024-10-13T18:27:59.389-0400] {logging_mixin.py:190} INFO - 372 1728857962
[2024-10-13T18:27:59.390-0400] {logging_mixin.py:190} INFO - 373 1728858141
[2024-10-13T18:27:59.391-0400] {logging_mixin.py:190} INFO - 374 1728858464
[2024-10-13T18:27:59.391-0400] {logging_mixin.py:190} INFO - 375 1728856302
[2024-10-13T18:27:59.392-0400] {logging_mixin.py:190} INFO - 376 1728858340
[2024-10-13T18:27:59.393-0400] {logging_mixin.py:190} INFO - 377 1728858214
[2024-10-13T18:27:59.394-0400] {logging_mixin.py:190} INFO - 378 1728858000
[2024-10-13T18:27:59.394-0400] {logging_mixin.py:190} INFO - 379 1728857961
[2024-10-13T18:27:59.395-0400] {logging_mixin.py:190} INFO - 380 1728858218
[2024-10-13T18:27:59.395-0400] {logging_mixin.py:190} INFO - 381 1728858431
[2024-10-13T18:27:59.396-0400] {logging_mixin.py:190} INFO - 383 1728856197
[2024-10-13T18:27:59.397-0400] {logging_mixin.py:190} INFO - 384 1728856528
[2024-10-13T18:27:59.397-0400] {logging_mixin.py:190} INFO - 385 1728858438
[2024-10-13T18:27:59.398-0400] {logging_mixin.py:190} INFO - 387 1728857197
[2024-10-13T18:27:59.399-0400] {logging_mixin.py:190} INFO - 388 1728858011
[2024-10-13T18:27:59.400-0400] {logging_mixin.py:190} INFO - 389 1728857869
[2024-10-13T18:27:59.401-0400] {logging_mixin.py:190} INFO - 390 1728857664
[2024-10-13T18:27:59.401-0400] {logging_mixin.py:190} INFO - 391 1728856150
[2024-10-13T18:27:59.402-0400] {logging_mixin.py:190} INFO - 392 1728856451
[2024-10-13T18:27:59.403-0400] {logging_mixin.py:190} INFO - 393 1728858418
[2024-10-13T18:27:59.404-0400] {logging_mixin.py:190} INFO - 394 1728855840
[2024-10-13T18:27:59.405-0400] {logging_mixin.py:190} INFO - 396 1728857900
[2024-10-13T18:27:59.406-0400] {logging_mixin.py:190} INFO - 397 1728858262
[2024-10-13T18:27:59.407-0400] {logging_mixin.py:190} INFO - 399 1728857885
[2024-10-13T18:27:59.408-0400] {logging_mixin.py:190} INFO - 400 1728858262
[2024-10-13T18:27:59.409-0400] {logging_mixin.py:190} INFO - 401 1728858206
[2024-10-13T18:27:59.410-0400] {logging_mixin.py:190} INFO - 403 1728858138
[2024-10-13T18:27:59.411-0400] {logging_mixin.py:190} INFO - 404 1728857670
[2024-10-13T18:27:59.412-0400] {logging_mixin.py:190} INFO - 406 1728857051
[2024-10-13T18:27:59.413-0400] {logging_mixin.py:190} INFO - 407 1728857820
[2024-10-13T18:27:59.415-0400] {logging_mixin.py:190} INFO - 408 1728858406
[2024-10-13T18:27:59.415-0400] {logging_mixin.py:190} INFO - 409 1728858048
[2024-10-13T18:27:59.416-0400] {logging_mixin.py:190} INFO - 413 1728857925
[2024-10-13T18:27:59.417-0400] {logging_mixin.py:190} INFO - 414 1728856158
[2024-10-13T18:27:59.417-0400] {logging_mixin.py:190} INFO - 417 1728858458
[2024-10-13T18:27:59.418-0400] {logging_mixin.py:190} INFO - 418 1728857000
[2024-10-13T18:27:59.419-0400] {logging_mixin.py:190} INFO - 419 1728853773
[2024-10-13T18:27:59.420-0400] {logging_mixin.py:190} INFO - 421 1728858455
[2024-10-13T18:27:59.421-0400] {logging_mixin.py:190} INFO - 422 1728858395
[2024-10-13T18:27:59.422-0400] {logging_mixin.py:190} INFO - 423 1728855897
[2024-10-13T18:27:59.423-0400] {logging_mixin.py:190} INFO - 424 1728858305
[2024-10-13T18:27:59.424-0400] {logging_mixin.py:190} INFO - 425 1728857879
[2024-10-13T18:27:59.425-0400] {logging_mixin.py:190} INFO - 426 1728858387
[2024-10-13T18:27:59.426-0400] {logging_mixin.py:190} INFO - 427 1728857150
[2024-10-13T18:27:59.427-0400] {logging_mixin.py:190} INFO - 428 1728857504
[2024-10-13T18:27:59.428-0400] {logging_mixin.py:190} INFO - 429 1728858393
[2024-10-13T18:27:59.429-0400] {logging_mixin.py:190} INFO - 430 1728858076
[2024-10-13T18:27:59.430-0400] {logging_mixin.py:190} INFO - 431 1728858049
[2024-10-13T18:27:59.431-0400] {logging_mixin.py:190} INFO - 432 1728858134
[2024-10-13T18:27:59.431-0400] {logging_mixin.py:190} INFO - 433 1728856725
[2024-10-13T18:27:59.432-0400] {logging_mixin.py:190} INFO - 437 1728856599
[2024-10-13T18:27:59.432-0400] {logging_mixin.py:190} INFO - 438 1728857953
[2024-10-13T18:27:59.433-0400] {logging_mixin.py:190} INFO - 439 1728857648
[2024-10-13T18:27:59.434-0400] {logging_mixin.py:190} INFO - 440 1728857936
[2024-10-13T18:27:59.434-0400] {logging_mixin.py:190} INFO - 441 1728856193
[2024-10-13T18:27:59.435-0400] {logging_mixin.py:190} INFO - 442 1728856348
[2024-10-13T18:27:59.436-0400] {logging_mixin.py:190} INFO - 443 1728853989
[2024-10-13T18:27:59.436-0400] {logging_mixin.py:190} INFO - 444 1728840483
[2024-10-13T18:27:59.437-0400] {logging_mixin.py:190} INFO - 445 1728853218
[2024-10-13T18:27:59.437-0400] {logging_mixin.py:190} INFO - 446 1728856170
[2024-10-13T18:27:59.438-0400] {logging_mixin.py:190} INFO - 447 1728857990
[2024-10-13T18:27:59.439-0400] {logging_mixin.py:190} INFO - 448 1728854859
[2024-10-13T18:27:59.440-0400] {logging_mixin.py:190} INFO - 452 1728858145
[2024-10-13T18:27:59.441-0400] {logging_mixin.py:190} INFO - 453 1728856859
[2024-10-13T18:27:59.442-0400] {logging_mixin.py:190} INFO - 454 1728856558
[2024-10-13T18:27:59.443-0400] {logging_mixin.py:190} INFO - 455 1728858243
[2024-10-13T18:27:59.443-0400] {logging_mixin.py:190} INFO - 456 1728857558
[2024-10-13T18:27:59.444-0400] {logging_mixin.py:190} INFO - 457 1728858293
[2024-10-13T18:27:59.445-0400] {logging_mixin.py:190} INFO - 458 1728856994
[2024-10-13T18:27:59.445-0400] {logging_mixin.py:190} INFO - 459 1728857706
[2024-10-13T18:27:59.446-0400] {logging_mixin.py:190} INFO - 460 1728857883
[2024-10-13T18:27:59.446-0400] {logging_mixin.py:190} INFO - 461 1728856988
[2024-10-13T18:27:59.447-0400] {logging_mixin.py:190} INFO - 462 1728661129
[2024-10-13T18:27:59.448-0400] {logging_mixin.py:190} INFO - 463 1728858329
[2024-10-13T18:27:59.448-0400] {logging_mixin.py:190} INFO - 464 1728857682
[2024-10-13T18:27:59.449-0400] {logging_mixin.py:190} INFO - 465 1728856678
[2024-10-13T18:27:59.449-0400] {logging_mixin.py:190} INFO - 466 1728858091
[2024-10-13T18:27:59.450-0400] {logging_mixin.py:190} INFO - 467 1728857808
[2024-10-13T18:27:59.451-0400] {logging_mixin.py:190} INFO - 468 1728850964
[2024-10-13T18:27:59.451-0400] {logging_mixin.py:190} INFO - 469 1728857247
[2024-10-13T18:27:59.452-0400] {logging_mixin.py:190} INFO - 470 1728857722
[2024-10-13T18:27:59.453-0400] {logging_mixin.py:190} INFO - 471 1728857224
[2024-10-13T18:27:59.454-0400] {logging_mixin.py:190} INFO - 472 1728857297
[2024-10-13T18:27:59.454-0400] {logging_mixin.py:190} INFO - 473 1728857224
[2024-10-13T18:27:59.455-0400] {logging_mixin.py:190} INFO - 474 1728856921
[2024-10-13T18:27:59.456-0400] {logging_mixin.py:190} INFO - 475 1728858365
[2024-10-13T18:27:59.456-0400] {logging_mixin.py:190} INFO - 476 1728857907
[2024-10-13T18:27:59.457-0400] {logging_mixin.py:190} INFO - 477 1728856269
[2024-10-13T18:27:59.457-0400] {logging_mixin.py:190} INFO - 478 1728858006
[2024-10-13T18:27:59.458-0400] {logging_mixin.py:190} INFO - 479 1728856072
[2024-10-13T18:27:59.459-0400] {logging_mixin.py:190} INFO - 480 1728857480
[2024-10-13T18:27:59.459-0400] {logging_mixin.py:190} INFO - 481 1728856332
[2024-10-13T18:27:59.460-0400] {logging_mixin.py:190} INFO - 482 1728857667
[2024-10-13T18:27:59.461-0400] {logging_mixin.py:190} INFO - 483 1728858462
[2024-10-13T18:27:59.461-0400] {logging_mixin.py:190} INFO - 484 1728857451
[2024-10-13T18:27:59.462-0400] {logging_mixin.py:190} INFO - 485 1728856917
[2024-10-13T18:27:59.463-0400] {logging_mixin.py:190} INFO - 486 1728858011
[2024-10-13T18:27:59.463-0400] {logging_mixin.py:190} INFO - 487 1728855745
[2024-10-13T18:27:59.464-0400] {logging_mixin.py:190} INFO - 489 1728858430
[2024-10-13T18:27:59.464-0400] {logging_mixin.py:190} INFO - 490 1728857997
[2024-10-13T18:27:59.465-0400] {logging_mixin.py:190} INFO - 491 1728857147
[2024-10-13T18:27:59.466-0400] {logging_mixin.py:190} INFO - 492 1728853818
[2024-10-13T18:27:59.467-0400] {logging_mixin.py:190} INFO - 493 1728857095
[2024-10-13T18:27:59.468-0400] {logging_mixin.py:190} INFO - 495 1728857318
[2024-10-13T18:27:59.468-0400] {logging_mixin.py:190} INFO - 496 1728858452
[2024-10-13T18:27:59.469-0400] {logging_mixin.py:190} INFO - 497 1728857893
[2024-10-13T18:27:59.469-0400] {logging_mixin.py:190} INFO - 498 1728858444
[2024-10-13T18:27:59.470-0400] {logging_mixin.py:190} INFO - 499 1728853886
[2024-10-13T18:27:59.471-0400] {logging_mixin.py:190} INFO - 500 1728856572
[2024-10-13T18:27:59.471-0400] {logging_mixin.py:190} INFO - 501 1728857330
[2024-10-13T18:27:59.472-0400] {logging_mixin.py:190} INFO - 502 1728857694
[2024-10-13T18:27:59.472-0400] {logging_mixin.py:190} INFO - 503 1728858055
[2024-10-13T18:27:59.473-0400] {logging_mixin.py:190} INFO - 504 1728856753
[2024-10-13T18:27:59.473-0400] {logging_mixin.py:190} INFO - 505 1728858411
[2024-10-13T18:27:59.474-0400] {logging_mixin.py:190} INFO - 508 1728858335
[2024-10-13T18:27:59.475-0400] {logging_mixin.py:190} INFO - 511 1728857114
[2024-10-13T18:27:59.476-0400] {logging_mixin.py:190} INFO - 512 1728858327
[2024-10-13T18:27:59.476-0400] {logging_mixin.py:190} INFO - 514 1728857487
[2024-10-13T18:27:59.477-0400] {logging_mixin.py:190} INFO - 515 1728856000
[2024-10-13T18:27:59.477-0400] {logging_mixin.py:190} INFO - 516 1728858298
[2024-10-13T18:27:59.478-0400] {logging_mixin.py:190} INFO - 517 1728857591
[2024-10-13T18:27:59.479-0400] {logging_mixin.py:190} INFO - 518 1728858215
[2024-10-13T18:27:59.480-0400] {logging_mixin.py:190} INFO - 519 1728858201
[2024-10-13T18:27:59.481-0400] {logging_mixin.py:190} INFO - 520 1728857704
[2024-10-13T18:27:59.482-0400] {logging_mixin.py:190} INFO - 521 1728858219
[2024-10-13T18:27:59.483-0400] {logging_mixin.py:190} INFO - 522 1728858166
[2024-10-13T18:27:59.483-0400] {logging_mixin.py:190} INFO - 523 1728858341
[2024-10-13T18:27:59.484-0400] {logging_mixin.py:190} INFO - 524 1728858295
[2024-10-13T18:27:59.484-0400] {logging_mixin.py:190} INFO - 525 1728858261
[2024-10-13T18:27:59.485-0400] {logging_mixin.py:190} INFO - 526 1728857753
[2024-10-13T18:27:59.486-0400] {logging_mixin.py:190} INFO - 527 1728858145
[2024-10-13T18:27:59.486-0400] {logging_mixin.py:190} INFO - 528 1728856128
[2024-10-13T18:27:59.487-0400] {logging_mixin.py:190} INFO - 529 1728857463
[2024-10-13T18:27:59.487-0400] {logging_mixin.py:190} INFO - 530 1728858349
[2024-10-13T18:27:59.488-0400] {logging_mixin.py:190} INFO - 531 1728858207
[2024-10-13T18:27:59.489-0400] {logging_mixin.py:190} INFO - 532 1728858146
[2024-10-13T18:27:59.489-0400] {logging_mixin.py:190} INFO - 533 1728856076
[2024-10-13T18:27:59.490-0400] {logging_mixin.py:190} INFO - 534 1728858055
[2024-10-13T18:27:59.490-0400] {logging_mixin.py:190} INFO - 535 1728857941
[2024-10-13T18:27:59.491-0400] {logging_mixin.py:190} INFO - 536 1728857811
[2024-10-13T18:27:59.492-0400] {logging_mixin.py:190} INFO - 537 1728858105
[2024-10-13T18:27:59.493-0400] {logging_mixin.py:190} INFO - 538 1728858270
[2024-10-13T18:27:59.494-0400] {logging_mixin.py:190} INFO - 539 1728858388
[2024-10-13T18:27:59.495-0400] {logging_mixin.py:190} INFO - 540 1728857548
[2024-10-13T18:27:59.496-0400] {logging_mixin.py:190} INFO - 541 1728857839
[2024-10-13T18:27:59.496-0400] {logging_mixin.py:190} INFO - 542 1728857815
[2024-10-13T18:27:59.497-0400] {logging_mixin.py:190} INFO - 543 1728858434
[2024-10-13T18:27:59.498-0400] {logging_mixin.py:190} INFO - 544 1728858385
[2024-10-13T18:27:59.499-0400] {logging_mixin.py:190} INFO - 545 1728858464
[2024-10-13T18:27:59.500-0400] {logging_mixin.py:190} INFO - 546 1728858292
[2024-10-13T18:27:59.501-0400] {logging_mixin.py:190} INFO - 547 1728858113
[2024-10-13T18:27:59.502-0400] {logging_mixin.py:190} INFO - 548 1728856907
[2024-10-13T18:27:59.503-0400] {logging_mixin.py:190} INFO - 549 1728858041
[2024-10-13T18:27:59.504-0400] {logging_mixin.py:190} INFO - 550 1728858376
[2024-10-13T18:27:59.504-0400] {logging_mixin.py:190} INFO - 551 1728858316
[2024-10-13T18:27:59.505-0400] {logging_mixin.py:190} INFO - 552 1728857673
[2024-10-13T18:27:59.506-0400] {logging_mixin.py:190} INFO - 553 1728858180
[2024-10-13T18:27:59.507-0400] {logging_mixin.py:190} INFO - 554 1728857864
[2024-10-13T18:27:59.508-0400] {logging_mixin.py:190} INFO - 555 1728857330
[2024-10-13T18:27:59.508-0400] {logging_mixin.py:190} INFO - 556 1728858169
[2024-10-13T18:27:59.509-0400] {logging_mixin.py:190} INFO - 557 1728858331
[2024-10-13T18:27:59.509-0400] {logging_mixin.py:190} INFO - 558 1728858414
[2024-10-13T18:27:59.510-0400] {logging_mixin.py:190} INFO - 559 1728852098
[2024-10-13T18:27:59.511-0400] {logging_mixin.py:190} INFO - 560 1728858389
[2024-10-13T18:27:59.511-0400] {logging_mixin.py:190} INFO - 561 1728858237
[2024-10-13T18:27:59.512-0400] {logging_mixin.py:190} INFO - 562 1728858442
[2024-10-13T18:27:59.512-0400] {logging_mixin.py:190} INFO - 563 1728857840
[2024-10-13T18:27:59.513-0400] {logging_mixin.py:190} INFO - 564 1728851862
[2024-10-13T18:27:59.514-0400] {logging_mixin.py:190} INFO - 565 1728856485
[2024-10-13T18:27:59.514-0400] {logging_mixin.py:190} INFO - 566 1728858329
[2024-10-13T18:27:59.515-0400] {logging_mixin.py:190} INFO - 567 1728858398
[2024-10-13T18:27:59.515-0400] {logging_mixin.py:190} INFO - 568 1728858271
[2024-10-13T18:27:59.516-0400] {logging_mixin.py:190} INFO - 569 1728857229
[2024-10-13T18:27:59.517-0400] {logging_mixin.py:190} INFO - 570 1728857971
[2024-10-13T18:27:59.517-0400] {logging_mixin.py:190} INFO - 571 1728858376
[2024-10-13T18:27:59.518-0400] {logging_mixin.py:190} INFO - 572 1728857717
[2024-10-13T18:27:59.518-0400] {logging_mixin.py:190} INFO - 573 1728856146
[2024-10-13T18:27:59.519-0400] {logging_mixin.py:190} INFO - 574 1728858123
[2024-10-13T18:27:59.520-0400] {logging_mixin.py:190} INFO - 575 1728857965
[2024-10-13T18:27:59.521-0400] {logging_mixin.py:190} INFO - 576 1728857911
[2024-10-13T18:27:59.521-0400] {logging_mixin.py:190} INFO - 577 1728858206
[2024-10-13T18:27:59.522-0400] {logging_mixin.py:190} INFO - 578 1728858337
[2024-10-13T18:27:59.522-0400] {logging_mixin.py:190} INFO - 579 1728858451
[2024-10-13T18:27:59.523-0400] {logging_mixin.py:190} INFO - 580 1728858455
[2024-10-13T18:27:59.524-0400] {logging_mixin.py:190} INFO - 581 1728858292
[2024-10-13T18:27:59.524-0400] {logging_mixin.py:190} INFO - 582 1728858338
[2024-10-13T18:27:59.525-0400] {logging_mixin.py:190} INFO - 583 1728858429
[2024-10-13T18:27:59.525-0400] {logging_mixin.py:190} INFO - 584 1728858326
[2024-10-13T18:27:59.526-0400] {logging_mixin.py:190} INFO - 585 1728858020
[2024-10-13T18:27:59.527-0400] {logging_mixin.py:190} INFO - 586 1728858441
[2024-10-13T18:27:59.528-0400] {logging_mixin.py:190} INFO - 587 1728854546
[2024-10-13T18:27:59.529-0400] {logging_mixin.py:190} INFO - 588 1728855606
[2024-10-13T18:27:59.529-0400] {logging_mixin.py:190} INFO - 589 1728858231
[2024-10-13T18:27:59.530-0400] {logging_mixin.py:190} INFO - 590 1728857245
[2024-10-13T18:27:59.531-0400] {logging_mixin.py:190} INFO - 591 1728857813
[2024-10-13T18:27:59.531-0400] {logging_mixin.py:190} INFO - 592 1728857501
[2024-10-13T18:27:59.532-0400] {logging_mixin.py:190} INFO - 593 1728858192
[2024-10-13T18:27:59.533-0400] {logging_mixin.py:190} INFO - 594 1728857692
[2024-10-13T18:27:59.534-0400] {logging_mixin.py:190} INFO - 595 1728858352
[2024-10-13T18:27:59.535-0400] {logging_mixin.py:190} INFO - 605 1728857398
[2024-10-13T18:27:59.536-0400] {logging_mixin.py:190} INFO - 606 1728857661
[2024-10-13T18:27:59.537-0400] {logging_mixin.py:190} INFO - 607 1728858385
[2024-10-13T18:27:59.538-0400] {logging_mixin.py:190} INFO - 608 1728858280
[2024-10-13T18:27:59.539-0400] {logging_mixin.py:190} INFO - 609 1728858405
[2024-10-13T18:27:59.540-0400] {logging_mixin.py:190} INFO - 610 1728855952
[2024-10-13T18:27:59.541-0400] {logging_mixin.py:190} INFO - 611 1728858433
[2024-10-13T18:27:59.541-0400] {logging_mixin.py:190} INFO - 612 1728854419
[2024-10-13T18:27:59.542-0400] {logging_mixin.py:190} INFO - 613 1728853870
[2024-10-13T18:27:59.543-0400] {logging_mixin.py:190} INFO - 614 1728856956
[2024-10-13T18:27:59.544-0400] {logging_mixin.py:190} INFO - 617 1728858093
[2024-10-13T18:27:59.545-0400] {logging_mixin.py:190} INFO - 618 1728858150
[2024-10-13T18:27:59.546-0400] {logging_mixin.py:190} INFO - 619 1728858077
[2024-10-13T18:27:59.546-0400] {logging_mixin.py:190} INFO - 620 1728858460
[2024-10-13T18:27:59.547-0400] {logging_mixin.py:190} INFO - 621 1728856463
[2024-10-13T18:27:59.548-0400] {logging_mixin.py:190} INFO - 622 1728857134
[2024-10-13T18:27:59.549-0400] {logging_mixin.py:190} INFO - 623 1728858277
[2024-10-13T18:27:59.549-0400] {logging_mixin.py:190} INFO - 624 1728854326
[2024-10-13T18:27:59.550-0400] {logging_mixin.py:190} INFO - 625 1728858410
[2024-10-13T18:27:59.551-0400] {logging_mixin.py:190} INFO - 626 1728858205
[2024-10-13T18:27:59.551-0400] {logging_mixin.py:190} INFO - 627 1728853073
